蘿卜	蘿蔔
虎須	虎鬚
虛夸	虛誇
號志	號誌
蜂後	蜂后
蜜里調油	蜜裡調油
蠁乾	蠁幹
蠻乾	蠻幹
行事歷	行事曆
胡同	衚衕
沖上	衝上
沖下	衝下
沖來	衝來
沖倒	衝倒
沖冠	衝冠
沖出	衝出
沖到	衝到
沖刺	衝刺
沖克	衝剋
沖力	衝力
沖勁	衝勁
沖動	衝動
沖去	衝去
沖口	衝口
沖垮	衝垮
沖堂	衝堂
沖壓	衝壓
沖天	衝天
沖掉	衝掉
沖撞	衝撞
沖擊	衝擊
沖散	衝散
沖決	衝決
沖浪	衝浪
沖激	衝激
沖破	衝破
沖程	衝程
沖突	衝突
沖線	衝線
沖著	衝著
沖沖	衝衝
怒氣衝衝	怒氣沖沖
沖要	衝要
沖起	衝起
沖進	衝進
沖過	衝過
沖鋒	衝鋒
表里	表裡
袋里	袋裡
袖里	袖裡
被里	被裡
被復	被覆
被發	被髮
裁並	裁併
裁制	裁製
補注	補註
里面	裡面
里人	裡人
里加	裡加
里外	裡外
里子	裡子
里屋	裡屋
里層	裡層
里布	裡布
里帶	裡帶
里弦	裡弦
里應外合	裡應外合
里拉	裡拉
里斯	裡斯
里海	裡海
里脊	裡脊
里衣	裡衣
里里	裡裡
里通外國	裡通外國
里通外敵	裡通外敵
里邊	裡邊
里間	裡間
里頭	裡頭
制件	製件
制作	製作
制做	製做
制備	製備
制冰	製冰
制冷	製冷
制劑	製劑
制品	製品
制圖	製圖
制成	製成
制法	製法
制為	製為
制片	製片
制版	製版
制程	製程
制糖	製糖
制纸	製紙
制藥	製藥
制表	製表
制造	製造
制革	製革
制鞋	製鞋
制鹽	製鹽
復仞年如	複仞年如
復以百萬	複以百萬
復信	覆信
復分數	複分數
復列	複列
復利	複利
復印	複印
復句	複句
復合	複合
復名	複名
復壁	複壁
復壯	複壯
復姓	複姓
復字鍵	複字鍵
復審	複審
復寫	複寫
復式	複式
復復	複復
復數	複數
復本	複本
復查	複查
復核	複核
復檢	複檢
復次	複次
復比	複比
復決	複決
復測	複測
復畝珍	複畝珍
復發	複發
復目	複目
復眼	複眼
復種	複種
復線	複線
復習	複習
復興社	複興社
復舊	複舊
復色	複色
復葉	複葉
復蓋	複蓋
復蘇	復甦
蘇醒	甦醒
復制	複製
復診	複診
復評	複評
復詞	複詞
復課	複課
復變函數	複變函數
復賽	複賽
復述	複述
復選	複選
復錢	複錢
復閱	複閱
復雜	複雜
復電	複電
復音	複音
復韻	複韻
喧嘩	喧譁
全體大嘩	全體大譁
嘩眾取寵	譁眾取寵
襯里	襯裡
西岳	西嶽
西徵	西征
西歷	西曆
西游	西遊
要沖	要衝
復上	覆上
復亡	覆亡
復住	覆住
復冒	覆冒
復判	覆判
復命	覆命
復在	覆在
復审	覆審
復写	覆寫
復巢	覆巢
復成	覆成
復敗	覆敗
復文	覆文
復校	覆校
復核	覆核
復水難收	覆水難收
復沒	覆沒
復滅	覆滅
復疊	覆疊
復盆	覆盆
復舟	覆舟
復著	覆著
復蓋	覆蓋
復蓋著	覆蓋著
復試	覆試
復誦	覆誦
復議	覆議
復車	覆車
復載	覆載
復轍	覆轍
復述	覆述
復選	覆選
復電	覆電
復鼎金	覆鼎金
見復	見覆
親徵	親征
角落里	角落裡
觔鬥	觔斗
觸須	觸鬚
訂制	訂製
注上	註上
注冊	註冊
注失	註失
注定	註定
注明	註明
注標	註標
注生娘娘	註生娘娘
注疏	註疏
注腳	註腳
注解	註解
注記	註記
注譯	註譯
注釋	註釋
注銷	註銷
評注	評註
詞匯	詞彙
詞採	詞采
試制	試製
話里有話	話裡有話
詳注	詳註
夸下海口	誇下海口
夸了	誇了
夸來夸去	誇來誇去
夸別	誇別
夸功	誇功
夸口	誇口
夸嘴	誇嘴
夸大	誇大
夸張	誇張
夸得	誇得
夸成	誇成
夸獎	誇獎
夸示	誇示
夸耀	誇耀
夸著	誇著
夸夸	誇誇
夸誕	誇誕
夸贊	誇讚
夸起	誇起
夸過	誇過
夸飾	誇飾
志哀	誌哀
志喜	誌喜
志慶	誌慶
誘奸	誘姦
語雲	語云
語匯	語彙
誣蔑	誣衊
課徵	課征
調制	調製
请参閱	請參閱
谢絕参观	謝絕參觀
譯注	譯註
護發	護髮
雠正	讎正
雠隙	讎隙
豆腐乾	豆腐干
豐富多採	豐富多采
豐滨	豐濱
豐滨乡	豐濱鄉
豐採	豐采
貴乾	貴幹
賈後	賈后
賜復	賜覆
賢後	賢后
質朴	質樸
購並	購併
赤繩系足	赤繩繫足
赤松	赤鬆
起復	起複
超級杯	超級盃
趕制	趕製
跟鬥	跟斗
跳表	跳錶
蹈借	蹈藉
躓僕	躓仆
軀乾	軀幹
車庫里	車庫裡
車站里	車站裡
車里	車裡
輕松	輕鬆
輪奸	輪姦
輪回	輪迴
辛醜	辛丑
辦夥	辦伙
辭匯	辭彙
農歷	農曆
迂回	迂迴
近日里	近日裡
迥然回異	迥然迴異
回光返照	迴光返照
回向	迴向
回圈	迴圈
回廊	迴廊
回形夾	迴形夾
回文	迴文
回旋	迴旋
回流	迴流
回環	迴環
回盪	迴盪
回紋針	迴紋針
回繞	迴繞
回翔	迴翔
回腸	迴腸
回蕩	迴蕩
回誦	迴誦
回路	迴路
回轉	迴轉
回遞性	迴遞性
回避	迴避
回鑾	迴鑾
回音	迴音
回響	迴響
回風	迴風
回首	迴首
迷蒙	迷濛
退夥	退伙
逍遙游	逍遙遊
這里	這裡
這只	這隻
这麼	這麼
通奸	通姦
通心面	通心麵
連系	連繫
游了	遊了
游人	遊人
游仙	遊仙
游伴	遊伴
游俠	遊俠
游冶	遊冶
游動	遊動
游園	遊園
游子	遊子
游學	遊學
游客	遊客
游宦	遊宦
游山玩水	遊山玩水
游必有方	遊必有方
游憩	遊憩
游戲	遊戲
游手好閑	遊手好閒
游手好閒	遊手好閒
游方	遊方
游星	遊星
游樂	遊樂
游標卡尺	遊標卡尺
游歷	遊歷
游民	遊民
游河	遊河
游牧	遊牧
游獵	遊獵
游玩	遊玩
游盪	遊盪
游目騁懷	遊目騁懷
游程	遊程
游絲	遊絲
游興	遊興
游船	遊船
游艇	遊艇
游蕩	遊蕩
游藝	遊藝
游行	遊行
游街	遊街
游覽	遊覽
游記	遊記
游資	遊資
游走	遊走
游蹤	遊蹤
游逛	遊逛
游錯	遊錯
游離	遊離
游騎兵	遊騎兵
游魂	遊魂
遍布	遍佈
遞回	遞迴
遠徵	遠征
遠游	遠遊
遨游	遨遊
遮復	遮覆
還沖	還衝
徑庭	逕庭
大相徑庭	大相逕庭
邋里邋遢	邋裡邋遢
那里	那裡
那只	那隻
郁悶	鬱悶
郁郁	鬱郁
郁金香	鬱金香
憂郁	憂鬱
抑郁	抑鬱
悒郁	悒鬱
郊游	郊遊
鄉里	鄉裡
鄰里	鄰裡
配制	配製
酒杯	酒盃
酒壇	酒罈
酥松	酥鬆
醋壇	醋罈
醞借	醞藉
医藥	醫葯
釀制	釀製
採地	采地
採女	采女
採聲	采聲
採色	采色
採薇	采薇
採薪之憂	采薪之憂
採蘭贈藥	采蘭贈藥
採邑	采邑
採採	采采
採風	采風
里程表	里程錶
重折	重摺
重制	重製
重復	重複
重復	重覆
重游	重遊
野游	野遊
金鬥	金斗
金裝玉里	金裝玉裡
金表	金錶
金發	金髮
銀朱	銀硃
銀發	銀髮
銅制	銅製
鋁制	鋁製
鋼制	鋼製
錄制	錄製
表帶	錶帶
表店	錶店
表廠	錶廠
表殼	錶殼
表鏈	錶鏈
锻鍊出	鍛鍊出
锻鍊身體	鍛鍊身体
鐘子期	鍾子期
鐘山	鍾山
鐘情	鍾情
鐘愛	鍾愛
鐘縣	鍾縣
鐘表	鐘錶
鐘離	鍾離
鐘靈毓秀	鍾靈毓秀
鐘馗	鍾馗
鏽蚀	鏽蝕
長籲短嘆	長吁短歎
長籲短歎	長吁短歎
長徵	長征
長發	長髮
長須鯨	長鬚鯨
門簾	門帘
酒簾	酒帘
門鬥	門斗
門里	門裡
開夥	開伙
開誠布公	開誠佈公
開採	開采
閒情逸致	閒情逸緻
閒游	閒遊
間不容發	間不容髮
閔採爾	閔采爾
暗倫	闇倫
暗冥	闇冥
暗劣	闇劣
暗弱	闇弱
暗然	闇然
昆侖	崑崙
昆侖山	崑崙山
拿破侖	拿破崙
闌乾	闌干
關系	關係
關系著	關係著
防御	防禦
阿鬥	阿斗
阿里	阿裡
附注	附註
除舊布新	除舊佈新
陰乾	陰干
陰歷	陰曆
陸徵祥	陸征祥
陸游	陸遊
陽春面	陽春麵
陽歷	陽曆
只字	隻字
只影	隻影
只手遮天	隻手遮天
只眼	隻眼
只言片語	隻言片語
只身	隻身
雅致	雅緻
集游法	集遊法
雇傭	雇佣
雙折	雙摺
雜志	雜誌
雞奸	雞姦
雞丝	雞絲
雞絲面	雞絲麵
雞腿面	雞腿麵
雞只	雞隻
難舍	難捨
雪里	雪裡
雲游	雲遊
雲須	雲鬚
電子表	電子錶
電沖	電衝
電復	電覆
電表	電錶
霧里	霧裡
靈修	靈脩
青霉	青黴
鞋里	鞋裡
鞣制	鞣製
鞭辟入里	鞭辟入裡
韓國制	韓國製
韓制	韓製
頌系	頌繫
預制	預製
頒布	頒佈
頭里	頭裡
頭發	頭髮
頰須	頰鬚
顛僕	顛仆
顛復	顛覆
風土志	風土誌
風鬥	風斗
風物志	風物誌
風里	風裡
風採	風采
防台	防颱
台風	颱風
刮了	颳了
刮倒	颳倒
刮去	颳去
刮得	颳得
刮著	颳著
刮走	颳走
刮起	颳起
刮風	颳風
刮颱風	颳颱風
飄游	飄遊
飯團	飯糰
饼乾	餅乾
餛飩面	餛飩麵
首當其沖	首當其衝
馬表	馬錶
騰沖	騰衝
骨子里	骨子裡
骨乾	骨幹
骨灰壇	骨灰罈
骯臟	骯髒
臟亂	髒亂
臟了	髒了
臟兮兮	髒兮兮
臟字	髒字
臟得	髒得
臟東西	髒東西
臟水	髒水
臟的	髒的
臟話	髒話
臟錢	髒錢
高乾	高幹
髭須	髭鬚
發型	髮型
發夾	髮夾
發妻	髮妻
發姐	髮姐
發帶	髮帶
發廊	髮廊
發式	髮式
發指	髮指
發卷	髮捲
發根	髮根
發毛	髮毛
發油	髮油
發狀	髮狀
發短心長	髮短心長
發端	髮端
發結	髮結
發絲	髮絲
發網	髮網
發膚	髮膚
發膠	髮膠
發菜	髮菜
發蠟	髮蠟
發辮	髮辮
發針	髮針
發長	髮長
發際	髮際
發雕	髮雕
發霜	髮霜
發髻	髮髻
發鬢	髮鬢
鬅松	鬅鬆
松了	鬆了
松些	鬆些
松勁	鬆勁
松動	鬆動
松口	鬆口
松土	鬆土
松弛	鬆弛
松快	鬆快
松懈	鬆懈
松手	鬆手
松掉	鬆掉
松散	鬆散
松柔	鬆柔
松毛蟲	鬆毛蟲
松浮	鬆浮
松濤	鬆濤
松科	鬆科
松節油	鬆節油
松綁	鬆綁
松緊	鬆緊
松緩	鬆緩
松脆	鬆脆
松脫	鬆脫
松起	鬆起
松軟	鬆軟
松通	鬆通
松開	鬆開
松餅	鬆餅
松松	鬆鬆
鬈發	鬈髮
胡子	鬍子
胡梢	鬍梢
胡渣	鬍渣
胡髭	鬍髭
胡須	鬍鬚
須根	鬚根
須毛	鬚毛
須生	鬚生
須眉	鬚眉
須發	鬚髮
須須	鬚鬚
鬢發	鬢髮
魂牽夢系	魂牽夢繫
魚松	魚鬆
鯨須	鯨鬚
鴻篇巨制	鴻篇巨製
鶴發	鶴髮
滷化	鹵化
滷味	鹵味
滷族	鹵族
滷水	鹵水
滷汁	鹵汁
滷簿	鹵簿
滷素	鹵素
滷莽	鹵莽
滷鈍	鹵鈍
鹹汤	鹹湯
鹹猪肉	鹹豬肉
鹹类	鹹類
鹹鱼	鹹魚
鹹鸭蛋	鹹鴨蛋
鹹滷	鹹鹵
鹹陽	咸陽
鹽滷	鹽鹵
面價	麵價
面包	麵包
面團	麵團
面店	麵店
面廠	麵廠
面攤	麵攤
面杖	麵杖
面條	麵條
面灰	麵灰
面皮	麵皮
面筋	麵筋
面粉	麵粉
面糊	麵糊
面線	麵線
面茶	麵茶
面食	麵食
面餃	麵餃
面餅	麵餅
麻醬面	麻醬麵
熱乾面	熱乾麵
方便面	方便麵
快速面	快速麵
即食面	即食麵
速食面	速食麵
炸醬面	炸醬麵
黃歷	黃曆
黃發	黃髮
黑發	黑髮
黑松	黑鬆
霉毒	黴毒
霉素	黴素
霉菌	黴菌
鼓里	鼓裡
冬冬	鼕鼕
龍鐘	龍鍾
龍須	龍鬚
挽聯	輓聯
挽歌	輓歌
挽額	輓額
挽幛	輓幛
吊唁	弔唁
開吊	開弔
陪吊	陪弔
憑吊	憑弔
吊民伐罪	弔民伐罪
吊奠	弔奠
吊古尋幽	弔古尋幽
吊詭	弔詭
吊喪	弔喪
吊客	弔客
吊問	弔問
吊祭	弔祭
吊孝	弔孝
吊書	弔書
吊詞	弔詞
吊宴	弔宴
吊慰	弔慰
吊文	弔文
會吊	會弔
哀吊	哀弔
逾期	踰期
逾越	踰越
年逾花甲	年踰花甲
蕩檢逾閒	蕩檢踰閒
蕩檢逾閑	蕩檢踰閒
簽子	籤子
牙簽	牙籤
書簽	書籤
標簽	標籤
溜須拍馬	溜鬚拍馬
起哄	起鬨
哄闹	鬨鬧
一哄而散	一鬨而散
不識台舉	不識枱舉
寫字台	寫字枱
彈子台	彈子枱
彈珠台	彈珠枱
撞球台	撞球枱
台子	枱子
台布	枱布
台燈	枱燈
台球	枱球
台面	枱面
窗台	窗枱
賭台	賭枱
辦公台	辦公枱
櫃台	櫃枱
轉台	轉枱
幸免	倖免
僥幸	僥倖
寵幸	寵倖
卷帘格	捲簾格
卷铺盖	捲舖蓋
铺盖卷	舖蓋捲
倒卷	倒捲
自动倒卷	自動倒捲
倒账卷逃	倒賬捲逃
卷逃	捲逃
卷起	捲起
卷起来	捲起來
卷著	捲著
卷入	捲入
卷儿	捲兒
一卷	一捲
卷尺	捲尺
卷帘门	捲簾門
卷曲	捲曲
卷舌	捲舌
卷舌元音	捲舌元音
卷土重来	捲土重來
卷心菜	捲心菜
卷须	捲鬚
卷烟	捲煙
卷扬机	捲揚機
撣掉	撢掉
撣瓶	撢瓶
撣甩子	撢甩子
撣帚	撢帚
撣去灰塵	撢去灰塵
撣子	撢子
雞毛撣子	雞毛撢子
撣衣服	撢衣服
撣桌子	撢桌子
撣一撣	撢一撢
撣土	撢土
撣塵	撢塵
托管	託管
委托	委託
請托	請託
屯扎	屯紮
住扎	住紮
安營扎寨	安營紮寨
穩扎穩打	穩紮穩打
扎實	紮實
扎腳	紮腳
扎寨	紮寨
扎營	紮營
扎根	紮根
扎根基層	紮根基層
飛扎	飛紮
包扎	包紮
捆扎	捆紮
結扎	結紮
綁扎	綁紮
裹扎	裹紮
扎彩	紮彩
扎褲腳	紮褲腳
扎皮帶	紮皮帶
扎染	紮染
扎辮子	紮辮子
扎帶子	紮帶子
扎緊	紮緊
扎腿	紮腿
扎行李	紮行李
扎彩	紮綵
扎彩牌樓	紮彩牌樓
黄曲毒素	黃麴毒素
酒醴曲蘖	酒醴麴櫱
酒曲	酒麴
蘖曲	櫱麴
曲蘖	麴櫱
鋪子	舖子
店鋪	店舖
商鋪	商舖
金鋪	金舖
鐵鋪	鐵舖
雜貨鋪	雜貨舖
肉鋪	肉舖
鋪兒	舖兒
鋪蓋	舖蓋
床鋪	床舖
鋪位	舖位
臥鋪	臥舖
上鋪	上舖
下鋪	下舖
五里鋪	五里舖
十里鋪	十里舖
五金店鋪	五金店舖
吊鋪	吊舖
搬鋪	搬舖
當鋪	當舖
通鋪	通舖
統鋪	統舖
小鋪	小舖
質鋪	質舖
飯鋪	飯舖
藥鋪	藥舖
裁縫鋪	裁縫舖
蠟鋪	蠟舖
果子鋪	果子舖
行鋪	行舖
掛貨鋪	掛貨舖
酒鋪	酒舖
錢鋪	錢舖
香鋪	香舖
香蠟鋪	香蠟舖
中藥鋪	中藥舖
成衣鋪	成衣舖
書鋪	書舖
總鋪	總舖
押鋪	押舖
印鋪	印舖
龍卷風	龍捲風
麻痺	痲痺
麻風	痲風
麻疹	痲疹
䓖	藭
琎	璡
䌺	䋙
䌻	䋚
䌼	綐
䌽	綵
䌾	䋻
䌿	䋹
䍀	繿
鳤	䲘
䜧	䜀
䞌	𧵳
䞍	䝼
䞐	賰
䥺	釾
䥾	䥱
䦂	䥇
䦅	鐥
䦆	钁
䦶	䦛
䦷	䦟
䩄	靦
䭪	糧
䯅	䯀
䲟	鮣
䶮	龑
葚	椹
𫚭	鱲
𪨶	輋
䢀	𨊰
䢁	𨊸
𫄧	綖
𥮾	篸
𬂩	梜
𫛭	鵟
𫖯	頫
𪾢	睍
𬯎	隤
𪣻	塿
𢀖	娙
𢀖	巠
𬩽	鄩
𫶇	嵽
𪩘	巘
𫖮	顗
𫷷	廞
𫸩	彄
𬸦	鷟
𬶨	鱀
𬀪	晛
𬀩	暐
𬃊	櫍
𫚖	鮆
𬍡	璗
𬉼	熰
𬊤	燀
𬊈	燖
𬸚	鸑
𬸘	鶠
𬱟	頠
𫭢	埨
𫭟	塸
𫮃	墠
𫖳	頵
𬷕	鵏
𬱖	頔
𬸪	鷭
𬕂	篢
𪟝	勣
𫐄	軏
𫐐	輗
𫐓	輮
𬨂	軝
𬨎	輶
𬪩	醲
𬮱	闉
𫔶	闑
𫗴	饘
𫗧	餗
𬳵	駓
𬳿	駼
𬳽	駪
𬳶	駉
𫘦	騊
𫘪	騵
𫘝	駃
𫘬	騱
𫘧	騄
𫘜	馼
𫘨	騠
𬴃	騞
𬴊	驎
𬶐	鮡
𬶟	鯻
𬶋	鮈
𬶏	鮠
𬶮	鱚
𬶍	鮀
𫚕	鰤
𬶠	鰊
𬶭	鰶
𬸣	鶱
𬹼	齘
𫠜	齯
𬺈	齮
𬺓	齼
𬇕	澫
𬇹	漍
𬇙	浿
𬍛	瓅
𫢸	僤
𬍤	璕
𬟽	蝀
𫌀	襀
𬣙	訏
𫍲	謏
𫍣	詷
𫍯	諴
𬤇	諲
𬤝	譓
𬣡	諓
𬤊	諟
𫍽	譞
𬣳	詪
𬣞	詝
𬭚	錞
𬬭	錀
𬭤	鍭
𫟹	鉷
𫓹	錤
𬬻	鑪
𬬿	鉊
𫓯	銈
𫓧	鈇
𬭎	鋐
𬬩	釴
𬭬	鏏
𬬱	釿
𬬸	鉥
𬭁	鉧
𬬹	鉮
𫔍	鐇
𫔎	鐍
𬭸	鏻
𬭩	鎓
𫓶	鋗
𬭼	鐩
𬬮	鋹
𬮿	隑
𬯀	隮
𫑡	鄳
𬘯	綧
𫟅	綡
𬘘	紞
𬘡	絪
𬙊	纆
𬘫	綄
𬙂	縯
𬘓	紃
𫄨	絺
𬘩	綎
𫄷	繶
𬘭	綝
𫄸	纁
𬙋	纕
𬘬	綪
𫇭	蒍
𬜬	蔄
𬟁	虉
㤖	懧
𨱇	銶
鹮	䴉
𢫊	𢷮
䓕	薳
蝎	蠍
胄	冑
慭	憖
欄桿	欄杆
電線桿	電線杆
拉桿子	拉杆子
桿子頭兒	杆子頭兒
衝壓	沖壓
淒慘	悽慘
淒然	悽然
淒切	悽切
淒愴	悽愴
淒惻	悽惻
悲淒	悲悽
哀淒	哀悽
